Wall time,Step,Value
1767350470.4094656,2193124,764.0
1767350479.1097956,2196302,764.0
1767350488.2420201,2199779,792.0
1767350502.449852,2202271,824.0
1767350535.1187842,2214617,824.0
1767350556.5182908,2222644,837.0
1767350558.8601155,2223528,884.0
1767350561.050769,2224354,826.0
1767350567.7588215,2226796,824.0
1767350570.0053804,2227680,884.0
1767350581.0676713,2231834,912.0
1767350593.749136,2236524,764.0
1767350596.2227232,2237408,884.0
1767350598.3684335,2238232,824.0
1767350600.494444,2239024,792.0
1767350602.8010378,2239876,852.0
1767350605.2361324,2240761,885.0
1767350607.4102788,2241585,824.0
1767350624.842218,2247997,783.0
1767350675.0698435,2266788,764.0
1767350677.2806664,2267614,826.0
1767350679.3251743,2268406,792.0
1767350694.0516677,2273938,764.0
1767350718.1792536,2282983,792.0
1767350720.4365134,2283835,852.0
1767350722.6714718,2284687,852.0
1767350731.325109,2287822,824.0
1767350748.9235706,2294423,792.0
1767350750.7774374,2295187,764.0
1767350757.8092551,2297790,960.0
1767350761.9669576,2299452,820.0
1767350764.1634862,2300276,824.0
1767350768.2713556,2301864,764.0
1767350805.6558065,2316020,824.0
1767350810.2231424,2317576,764.0
1767350821.0576277,2321694,792.0
1767350827.456036,2324153,843.0
1767350833.6659727,2326523,764.0
1767350852.3505075,2333624,764.0
1767350854.4336262,2334416,792.0
1767350866.853816,2339210,764.0
1767350870.7335415,2340798,824.0
1767350872.604059,2341562,764.0
1767350885.9176207,2346531,764.0
1767350892.4812062,2348944,885.0
1767350894.5902069,2349708,764.0
1767350905.3236134,2353618,764.0
1767350909.887033,2355280,764.0
1767350914.0436919,2356808,764.0
1767350920.1945074,2359147,783.0
1767350922.5681264,2359939,792.0
1767350938.5941615,2366217,764.0
1767350949.3626366,2370201,783.0
1767350953.5223498,2371789,764.0
1767350955.6375594,2372581,792.0
1767350957.5258791,2373345,764.0
1767350965.5183752,2376480,764.0
1767350980.2677984,2382071,825.0
1767350994.875346,2387604,764.0
1767351001.6188107,2390058,842.0
1767351018.54348,2396540,824.0
1767351037.1698828,2400540,764.0
1767351063.28458,2410183,764.0
1767351074.1475203,2414123,764.0
1767351078.4806833,2415711,764.0
1767351080.7231658,2416523,812.0
1767351087.0242202,2418877,764.0
1767351107.7166893,2426933,903.0
1767351119.860907,2431685,824.0
1767351128.7960844,2435103,886.0
1767351138.6588414,2438923,764.0
1767351143.0000849,2440633,824.0
1767351147.3116496,2442297,900.0
1767351151.545784,2443825,764.0
1767351155.4400733,2445413,824.0
1767351163.3677077,2448529,764.0
1767351165.680522,2449413,884.0
1767351172.1679022,2451888,919.0
1767351174.4797502,2452680,792.0
1767351176.3462622,2453444,764.0
1767351184.98406,2456887,824.0
1767351189.3488786,2458565,792.0
1767351195.53142,2460904,764.0
1767351197.5493896,2461728,824.0
1767351202.0164251,2463491,844.0
1767351204.1253884,2464311,820.0
1767351212.161352,2467395,764.0
1767351216.3094609,2468979,792.0
1767351218.1826372,2469743,764.0
1767351220.2556505,2470569,826.0
1767351228.6975877,2473835,824.0
1767351233.2230434,2475571,944.0
1767351237.990998,2477300,965.0
1767351243.726071,2479652,764.0
1767351261.9588122,2486704,824.0
1767351268.0333736,2489084,764.0
1767351272.3544648,2490734,824.0
1767351277.1421423,2492497,921.0
1767351280.8587565,2494025,764.0
1767351285.1169925,2495701,792.0
1767351304.026357,2503021,764.0
1767351312.6811247,2506253,824.0
1767351316.7150202,2507905,888.0
